id,type,truth,hal_label,QA_ITA,PA_ITA,QA_ITC,PA_ITC,QA_FSA,PA_FSA,QA_FSC,PA_FSC,PA_ITA_ITC,PA_ITA_FSA,PA_ITA_FSC,PA_ITC_FSA,PA_ITC_FSC,PA_FSA_FSC
39,counting,no,0,1.0,1.0,0.8181818181818182,0.6727272727272727,0.2,0.6,0.2,0.6,0.8268398268398268,0.6,0.6,0.5,0.5,0.6444444444444445
40,positional,no,1,0.8181818181818182,0.6727272727272727,0.8181818181818182,0.6727272727272727,1.0,1.0,0.8,0.6,0.6883116883116883,0.7666666666666667,0.675,0.7666666666666667,0.675,0.8
41,object,no,0,0.9090909090909091,0.8181818181818182,0.0,1.0,1.0,1.0,0.4,0.4,0.4805194805194805,0.875,0.6,0.5416666666666666,0.7666666666666667,0.5333333333333333
42,sentiment,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,sentiment,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,0.8,0.6,0.9090909090909091,1.0,0.875,0.875,0.7666666666666667,0.8
46,object,no,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,object,no,1,0.0,1.0,0.45454545454545453,0.45454545454545453,0.2,0.6,0.6,0.4,0.6320346320346321,0.875,0.675,0.5,0.4666666666666667,0.4666666666666667
50,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
51,counting,no,1,0.09090909090909091,0.8181818181818182,0.0,1.0,0.6,0.4,0.2,0.6,0.9090909090909091,0.6,0.7666666666666667,0.675,0.875,0.4666666666666667
52,object,no,1,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,0.875,1.0,0.875,1.0,0.8
53,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,object,no,1,0.5454545454545454,0.45454545454545453,1.0,1.0,0.2,0.6,1.0,1.0,0.6320346320346321,0.475,0.5416666666666666,0.6,1.0,0.4666666666666667
55,attribute,no,1,0.0,1.0,1.0,1.0,0.2,0.6,1.0,1.0,0.47619047619047616,0.875,0.5416666666666666,0.6,1.0,0.4666666666666667
56,attribute,no,0,0.18181818181818182,0.6727272727272727,0.0,1.0,0.2,0.6,0.0,1.0,0.8268398268398268,0.675,0.7666666666666667,0.875,1.0,0.8
57,sentiment,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,counting,no,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.47619047619047616,1.0,0.5416666666666666,0.5416666666666666,1.0,0.4444444444444444
59,object,no,0,1.0,1.0,0.8181818181818182,0.6727272727272727,1.0,1.0,0.6,0.4,0.8268398268398268,1.0,0.7666666666666667,0.7666666666666667,0.6,0.6444444444444445
60,attribute,no,0,0.36363636363636365,0.4909090909090909,1.0,1.0,0.4,0.4,0.8,0.6,0.5454545454545454,0.5,0.4666666666666667,0.675,0.875,0.4666666666666667
61,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,attribute,no,0,1.0,1.0,0.0,1.0,1.0,1.0,0.2,0.6,0.47619047619047616,1.0,0.6,0.5416666666666666,0.875,0.4666666666666667
63,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,1.0,1.0,0.7666666666666667,1.0,0.7666666666666667,0.6444444444444445
64,object,no,1,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.6727272727272727,1.0,1.0,1.0,1.0,0.7532467532467533,0.875,0.875,0.7666666666666667,0.7666666666666667,1.0
65,counting,no,1,0.5454545454545454,0.45454545454545453,0.7272727272727273,0.5636363636363636,1.0,1.0,0.8,0.6,0.5151515151515151,0.5416666666666666,0.5,0.675,0.6,0.8
66,object,no,1,1.0,1.0,1.0,1.0,0.6,0.4,0.8,0.6,1.0,0.7666666666666667,0.875,0.7666666666666667,0.875,0.5333333333333333
67,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
68,attribute,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,0.8,0.6,0.9090909090909091,1.0,0.875,0.875,0.7666666666666667,0.8
69,sentiment,no,1,0.18181818181818182,0.6727272727272727,0.18181818181818182,0.6727272727272727,1.0,1.0,0.6,0.4,0.6883116883116883,0.475,0.5416666666666666,0.475,0.5416666666666666,0.6444444444444445
70,attribute,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,attribute,no,0,1.0,1.0,0.8181818181818182,0.6727272727272727,1.0,1.0,1.0,1.0,0.8268398268398268,1.0,1.0,0.7666666666666667,0.7666666666666667,1.0
72,counting,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,0.6,0.4,0.9090909090909091,1.0,0.7666666666666667,0.875,0.675,0.6444444444444445
74,object,no,0,1.0,1.0,1.0,1.0,0.8,0.6,0.8,0.6,1.0,0.875,0.875,0.875,0.875,0.6444444444444445
75,object,no,0,0.8181818181818182,0.6727272727272727,0.6363636363636364,0.4909090909090909,1.0,1.0,0.4,0.4,0.5844155844155844,0.7666666666666667,0.5416666666666666,0.6,0.475,0.5333333333333333
77,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,counting,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,0.875,0.875,1.0
79,sentiment,no,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.675,1.0,0.675,0.5333333333333333
80,object,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,0.8,0.6,0.9090909090909091,1.0,0.875,0.875,0.7666666666666667,0.8
81,attribute,no,0,0.7272727272727273,0.5636363636363636,0.7272727272727273,0.5636363636363636,1.0,1.0,1.0,1.0,0.5844155844155844,0.675,0.675,0.675,0.675,1.0
82,object,no,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
83,object,no,0,0.8181818181818182,0.6727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,0.8268398268398268,0.7666666666666667,0.7666666666666667,1.0,1.0,1.0
84,sentiment,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,counting,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.675,1.0,0.675,0.5333333333333333
86,counting,no,0,0.8181818181818182,0.6727272727272727,0.0,1.0,1.0,1.0,0.0,1.0,0.4935064935064935,0.7666666666666667,0.475,0.5416666666666666,1.0,0.4444444444444444
87,object,no,1,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.8268398268398268,0.875,0.875,0.875,0.875,1.0
88,positional,no,1,1.0,1.0,1.0,1.0,0.6,0.4,0.8,0.6,1.0,0.7666666666666667,0.875,0.7666666666666667,0.875,0.5333333333333333
89,object,no,1,0.9090909090909091,0.8181818181818182,1.0,1.0,0.6,0.4,1.0,1.0,0.9090909090909091,0.675,0.875,0.7666666666666667,1.0,0.6444444444444445
91,sentiment,no,0,0.8181818181818182,0.6727272727272727,0.36363636363636365,0.4909090909090909,0.4,0.4,0.4,0.4,0.4935064935064935,0.5416666666666666,0.5416666666666666,0.5,0.5,0.4666666666666667
92,positional,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,0.4,0.4,0.9090909090909091,1.0,0.675,0.875,0.6,0.5333333333333333
93,object,no,0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,0.875,1.0,0.875,1.0,0.8
94,sentiment,no,1,1.0,1.0,0.18181818181818182,0.6727272727272727,1.0,1.0,0.4,0.4,0.4935064935064935,1.0,0.675,0.475,0.6,0.5333333333333333
95,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,1.0,1.0,0.7666666666666667,1.0,0.7666666666666667,0.6444444444444445
96,attribute,no,1,0.45454545454545453,0.45454545454545453,1.0,1.0,0.2,0.6,1.0,1.0,0.5844155844155844,0.5,0.5,0.6,1.0,0.4666666666666667
97,object,no,1,0.7272727272727273,0.5636363636363636,0.8181818181818182,0.6727272727272727,1.0,1.0,1.0,1.0,0.6320346320346321,0.675,0.675,0.7666666666666667,0.7666666666666667,1.0
98,attribute,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,0.875,0.875,1.0
99,attribute,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,attribute,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
101,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102,counting,no,0,0.7272727272727273,0.5636363636363636,0.0,1.0,0.8,0.6,0.0,1.0,0.5151515151515151,0.6,0.4666666666666667,0.6,1.0,0.4666666666666667
103,object,no,1,1.0,1.0,0.9090909090909091,0.8181818181818182,0.6,0.4,0.2,0.6,0.9090909090909091,0.7666666666666667,0.6,0.675,0.5416666666666666,0.4666666666666667
104,object,no,0,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.6727272727272727,0.8,0.6,0.8,0.6,0.7532467532467533,0.7666666666666667,0.7666666666666667,0.675,0.675,0.6444444444444445
105,sentiment,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
106,counting,no,0,0.8181818181818182,0.6727272727272727,0.6363636363636364,0.4909090909090909,1.0,1.0,0.6,0.4,0.5844155844155844,0.7666666666666667,0.6,0.6,0.5,0.6444444444444445
107,positional,no,1,0.8181818181818182,0.6727272727272727,0.18181818181818182,0.6727272727272727,0.8,0.6,0.2,0.6,0.47619047619047616,0.675,0.5,0.5,0.675,0.4444444444444444
108,positional,no,0,1.0,1.0,0.0,1.0,0.8,0.6,0.0,1.0,0.47619047619047616,0.875,0.5416666666666666,0.6,1.0,0.4666666666666667
109,object,no,0,1.0,1.0,0.18181818181818182,0.6727272727272727,1.0,1.0,0.8,0.6,0.4935064935064935,1.0,0.875,0.475,0.5,0.8
110,sentiment,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112,attribute,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113,positional,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114,attribute,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
116,object,no,0,0.7272727272727273,0.5636363636363636,0.36363636363636365,0.4909090909090909,1.0,1.0,0.0,1.0,0.4805194805194805,0.675,0.4666666666666667,0.475,0.6,0.4444444444444444
117,counting,no,0,0.8181818181818182,0.6727272727272727,0.0,1.0,0.2,0.6,0.2,0.6,0.4935064935064935,0.5,0.5,0.875,0.875,0.6444444444444445
118,positional,no,1,1.0,1.0,0.9090909090909091,0.8181818181818182,0.8,0.6,0.8,0.6,0.9090909090909091,0.875,0.875,0.7666666666666667,0.7666666666666667,0.6444444444444445
119,positional,no,0,1.0,1.0,0.7272727272727273,0.5636363636363636,1.0,1.0,0.8,0.6,0.7532467532467533,1.0,0.875,0.675,0.6,0.8
120,counting,no,1,0.09090909090909091,0.8181818181818182,0.0,1.0,0.8,0.6,0.6,0.4,0.9090909090909091,0.5416666666666666,0.6,0.6,0.675,0.5333333333333333
121,sentiment,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122,object,no,0,0.8181818181818182,0.6727272727272727,0.7272727272727273,0.5636363636363636,0.8,0.6,1.0,1.0,0.6320346320346321,0.675,0.7666666666666667,0.6,0.675,0.8
123,attribute,no,0,0.7272727272727273,0.5636363636363636,0.7272727272727273,0.5636363636363636,1.0,1.0,1.0,1.0,0.5844155844155844,0.675,0.675,0.675,0.675,1.0
124,attribute,no,0,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.5636363636363636,1.0,1.0,0.8,0.6,0.6883116883116883,0.875,0.7666666666666667,0.675,0.6,0.8
125,sentiment,no,1,0.0,1.0,0.0,1.0,0.2,0.6,0.0,1.0,1.0,0.875,1.0,0.875,1.0,0.8
127,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,1.0,1.0,0.7666666666666667,1.0,0.7666666666666667,0.6444444444444445
128,sentiment,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129,attribute,no,0,1.0,1.0,0.5454545454545454,0.45454545454545453,1.0,1.0,0.8,0.6,0.6320346320346321,1.0,0.875,0.5416666666666666,0.5,0.8
130,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
131,object,no,0,0.9090909090909091,0.8181818181818182,0.2727272727272727,0.5636363636363636,0.8,0.6,0.6,0.4,0.4935064935064935,0.7666666666666667,0.675,0.475,0.5,0.5333333333333333
132,object,no,0,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.5636363636363636,1.0,1.0,1.0,1.0,0.6883116883116883,0.875,0.875,0.675,0.675,1.0
133,object,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,0.8,0.6,0.6,0.4,0.9090909090909091,0.875,0.7666666666666667,0.7666666666666667,0.675,0.5333333333333333
134,positional,no,1,0.45454545454545453,0.45454545454545453,1.0,1.0,0.8,0.6,1.0,1.0,0.5844155844155844,0.475,0.5,0.875,1.0,0.8
135,positional,no,0,0.8181818181818182,0.6727272727272727,1.0,1.0,0.6,0.4,1.0,1.0,0.8268398268398268,0.6,0.7666666666666667,0.7666666666666667,1.0,0.6444444444444445
137,object,no,1,0.36363636363636365,0.4909090909090909,0.6363636363636364,0.4909090909090909,0.6,0.4,1.0,1.0,0.47619047619047616,0.475,0.475,0.5,0.6,0.6444444444444445
139,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
140,attribute,no,0,0.2727272727272727,0.5636363636363636,0.2727272727272727,0.5636363636363636,0.6,0.4,0.2,0.6,0.5844155844155844,0.5,0.6,0.5,0.6,0.4666666666666667
141,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
142,positional,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,0.8,0.6,0.6,0.4,0.9090909090909091,0.875,0.7666666666666667,0.7666666666666667,0.675,0.5333333333333333
143,object,no,0,0.36363636363636365,0.4909090909090909,0.7272727272727273,0.5636363636363636,1.0,1.0,1.0,1.0,0.4805194805194805,0.475,0.475,0.675,0.675,1.0
144,object,no,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,object,no,0,0.45454545454545453,0.45454545454545453,0.0,1.0,1.0,1.0,0.6,0.4,0.6320346320346321,0.5,0.4666666666666667,0.5416666666666666,0.675,0.6444444444444445
146,object,no,0,0.7272727272727273,0.5636363636363636,0.5454545454545454,0.45454545454545453,1.0,1.0,0.8,0.6,0.5151515151515151,0.675,0.6,0.5416666666666666,0.5,0.8
147,sentiment,no,0,1.0,1.0,0.18181818181818182,0.6727272727272727,0.8,0.6,0.0,1.0,0.4935064935064935,0.875,0.5416666666666666,0.5,0.7666666666666667,0.4666666666666667
148,positional,no,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,1.0,1.0,0.7666666666666667,1.0,0.7666666666666667,0.6444444444444445
149,positional,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,0.8,0.6,0.8,0.6,0.9090909090909091,0.875,0.875,0.7666666666666667,0.7666666666666667,0.6444444444444445
150,counting,no,0,1.0,1.0,0.09090909090909091,0.8181818181818182,1.0,1.0,0.4,0.4,0.4805194805194805,1.0,0.675,0.5,0.675,0.5333333333333333
151,positional,no,1,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,0.675,1.0,0.675,1.0,0.5333333333333333
152,attribute,no,1,0.45454545454545453,0.45454545454545453,1.0,1.0,0.2,0.6,0.6,0.4,0.5844155844155844,0.5,0.4666666666666667,0.6,0.7666666666666667,0.4666666666666667
153,counting,no,1,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,0.875,1.0,0.875,1.0,0.8
154,positional,no,1,0.9090909090909091,0.8181818181818182,0.2727272727272727,0.5636363636363636,0.4,0.4,0.4,0.4,0.4935064935064935,0.6,0.6,0.5416666666666666,0.5416666666666666,0.4666666666666667
155,counting,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.675,1.0,0.675,0.5333333333333333
156,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
157,positional,no,0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,0.875,1.0,0.875,1.0,0.8
158,object,no,1,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,0.875,0.875,1.0
159,object,no,1,0.36363636363636365,0.4909090909090909,0.36363636363636365,0.4909090909090909,1.0,1.0,1.0,1.0,0.5151515151515151,0.475,0.475,0.475,0.475,1.0
160,sentiment,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161,counting,no,0,0.8181818181818182,0.6727272727272727,0.18181818181818182,0.6727272727272727,1.0,1.0,0.6,0.4,0.47619047619047616,0.7666666666666667,0.6,0.475,0.5416666666666666,0.6444444444444445
162,object,no,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,0.875,1.0,0.875,0.8
163,counting,no,0,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.8181818181818182,1.0,1.0,0.6,0.4,0.8268398268398268,0.875,0.675,0.875,0.675,0.6444444444444445
164,positional,no,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.47619047619047616,1.0,0.5416666666666666,0.5416666666666666,1.0,0.4444444444444444
165,object,no,0,0.7272727272727273,0.5636363636363636,0.0,1.0,0.2,0.6,0.0,1.0,0.5151515151515151,0.475,0.4666666666666667,0.875,1.0,0.8
166,attribute,no,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
167,object,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,0.8,0.6,0.8,0.6,0.9090909090909091,0.875,0.875,0.7666666666666667,0.7666666666666667,0.6444444444444445
168,attribute,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,0.8,0.6,0.8,0.6,0.9090909090909091,0.875,0.875,0.7666666666666667,0.7666666666666667,0.6444444444444445
169,counting,no,0,1.0,1.0,0.7272727272727273,0.5636363636363636,0.6,0.4,1.0,1.0,0.7532467532467533,0.7666666666666667,1.0,0.5416666666666666,0.675,0.6444444444444445
170,object,no,1,0.45454545454545453,0.45454545454545453,0.7272727272727273,0.5636363636363636,1.0,1.0,0.8,0.6,0.4935064935064935,0.5,0.475,0.675,0.6,0.8
172,attribute,no,1,0.7272727272727273,0.5636363636363636,1.0,1.0,0.8,0.6,1.0,1.0,0.7532467532467533,0.6,0.675,0.875,1.0,0.8
173,attribute,no,0,1.0,1.0,1.0,1.0,0.6,0.4,1.0,1.0,1.0,0.7666666666666667,1.0,0.7666666666666667,1.0,0.6444444444444445
174,object,no,1,0.45454545454545453,0.45454545454545453,0.9090909090909091,0.8181818181818182,0.2,0.6,1.0,1.0,0.5454545454545454,0.5,0.5,0.5416666666666666,0.875,0.4666666666666667
175,positional,no,0,0.9090909090909091,0.8181818181818182,0.2727272727272727,0.5636363636363636,1.0,1.0,0.6,0.4,0.4935064935064935,0.875,0.675,0.4666666666666667,0.5,0.6444444444444445
176,object,no,0,1.0,1.0,0.7272727272727273,0.5636363636363636,0.6,0.4,0.4,0.4,0.7532467532467533,0.7666666666666667,0.675,0.5416666666666666,0.5,0.4444444444444444
177,object,no,0,1.0,1.0,0.9090909090909091,0.8181818181818182,1.0,1.0,0.8,0.6,0.9090909090909091,1.0,0.875,0.875,0.7666666666666667,0.8
178,attribute,no,0,1.0,1.0,1.0,1.0,0.6,0.4,0.8,0.6,1.0,0.7666666666666667,0.875,0.7666666666666667,0.875,0.5333333333333333
179,sentiment,no,1,0.9090909090909091,0.8181818181818182,0.36363636363636365,0.4909090909090909,0.8,0.6,0.8,0.6,0.5151515151515151,0.7666666666666667,0.7666666666666667,0.4666666666666667,0.4666666666666667,0.6444444444444445
180,sentiment,no,0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,0.875,1.0,0.875,1.0,0.8
